OBJECTID,ASSETID,LIFECYCLESTATUS,SERVICEAREA,STATICPRESSURE,LATITUDE,LONGITUDE,NEIGHBORHOOD
261,558461,AC,EH,71,39.2387714107138,-84.4147154922611,N/A
262,326150,AC,WH,86,39.2494269434846,-84.5790527101189,N/A
263,558388,AC,EH,148,39.1608581137464,-84.4967733073276,N/A
264,348854,AC,CG,71,39.064669253781,-84.3208698536816,N/A
265,342386,AC,WH,60,39.1221036462314,-84.6184581052227,N/A
266,376818,AC,MS,89,39.3449963358225,-84.3375123562116,N/A
267,341026,AC,CE,77,39.1332669864841,-84.5334220894709,CAMP WASHINGTON
268,2064491,AC,BR,68,39.2115842992249,-84.4069940024402,N/A
269,326134,AC,EH,114,39.251277649314,-84.4796983536434,N/A
270,455629,AC,MW,118,39.1076823242932,-84.3638571334703,N/A
271,335326,AC,EH,120,39.1756957135738,-84.4413741004009,PLEASANT RIDGE
272,1351241,AC,WH,56,39.1473909701146,-84.5971947245327,WESTWOOD
273,323854,AC,EH,84,39.2719073326322,-84.5117279343762,N/A
274,333716,AC,WH,97,39.1868297885148,-84.671264043831,N/A
275,532724,AC,BR,62,39.2309663583175,-84.3791143519937,N/A
276,553600,AC,WH,71,39.1207305022455,-84.5963106136922,WEST PRICE HILL
277,323331,AC,EH,151,39.2793778635781,-84.4107973813648,N/A
278,1330291,AC,EH,126,39.1440069752722,-84.4869212546006,AVONDALE
279,331599,AC,EH,178,39.2065830965173,-84.4666377455544,HARTWELL
280,461728,AC,WH,74,39.1251288338597,-84.5948280598687,WEST PRICE HILL
281,331666,AB,WH,52,39.2045294788762,-84.5535773214906,COLLEGE HILL
282,377486,AC,MN,97,39.369614016823,-84.2904741843145,N/A
283,322113,AC,EH,126,39.2895630100379,-84.4698782546034,N/A
284,334650,AC,EH,67,39.1826820359509,-84.4008423804751,N/A
285,1353096,AC,WH,173,39.1277874749285,-84.5582538869663,SOUTH FAIRMOUNT
286,328064,AC,BR,77,39.2367317185777,-84.3559069709635,N/A
287,348899,AC,CG,106,39.062865394076,-84.3551049718466,N/A
288,377509,AC,MN,60,39.3549997986129,-84.2853967930597,N/A
289,2172645,AC,EH,69,39.1232522221175,-84.4836858157434,EAST WALNUT HILLS
290,333147,AC,EH,156,39.1947831136817,-84.4557055723849,ROSELAWN
291,340156,AC,WH,62,39.1377483149831,-84.6068234824517,WESTWOOD
292,334814,AC,EH,154,39.180001651132,-84.4556287841368,BOND HILL
293,531922,AC,WH,76,39.1426790216743,-84.6160373065172,WESTWOOD
294,341150,AC,EH,75,39.1335257572804,-84.4601605893431,EVANSTON
295,343633,AC,EH,150,39.1161680946449,-84.5140610643045,OVER-THE-RHINE
296,327386,AC,WH,102,39.2393406177285,-84.562055220764,N/A
297,345759,AC,MW,169,39.1048461319802,-84.3759548357793,N/A
298,1957362,AC,EH,64,39.1346015207061,-84.4989820865257,AVONDALE
299,340361,AC,EH,170,39.1377213287236,-84.5327781649109,CUF
300,403350,AC,BR,81,39.1932745686179,-84.3924318741097,N/A
301,1991603,AC,CE,74,39.1603068184155,-84.5453685353268,NORTHSIDE
302,2106344,AC,CR,90,39.2644956894151,-84.7566250804395,N/A
303,341573,AC,EH,66,39.1299600857567,-84.4858346810627,WALNUT HILLS
304,1989348,AC,WH,83,39.2199850287302,-84.586945146676,N/A
305,341216,AC,CE,81,39.1317127663333,-84.5369824582698,CAMP WASHINGTON
306,346882,AC,WH,73,39.0900180053755,-84.6185548766026,N/A
307,375419,AC,MS,85,39.3420135796653,-84.3089190784114,N/A
308,346484,AC,WH,87,39.0942179883959,-84.6331334764682,N/A
309,1391582,AC,EH,99,39.1539878152888,-84.4788004505806,NORTH AVONDALE - PADDOCK HILLS
310,336835,AC,EH,178,39.1611758588525,-84.504241739525,CLIFTON
311,346065,AC,CE,81,39.0975161350592,-84.6574495276376,RIVERSIDE
312,347520,AC,MW,85,39.0860298263645,-84.4043743488138,N/A
313,320797,AC,WH,70,39.3048160958762,-84.5093627453657,N/A
314,461736,AC,WH,49,39.1232375503598,-84.5992632862335,WEST PRICE HILL
315,506857,AC,WH,136,39.1556250105005,-84.7192797376828,N/A
316,472600,AC,EH,183,39.1519301111567,-84.5367282869972,CLIFTON
317,503501,AC,MW,125,39.1099402378777,-84.3958650247731,N/A
318,451066,AC,WH,73,39.2359000338723,-84.6687729286899,N/A
319,322162,AC,WH,90,39.287657050694,-84.566523432336,N/A
320,2124971,AC,WH,216,39.1255857601202,-84.5621794970202,EAST PRICE HILL
321,348110,AC,CG,70,39.0785212570803,-84.3277394363277,N/A
322,322480,AC,WH,69,39.2861438661117,-84.5135365840925,N/A
323,339970,AC,WH,62,39.1389810582828,-84.599699968503,WESTWOOD
324,330775,AB,EH,66,39.2129537027231,-84.4210352149635,N/A
325,345479,AC,CE,80,39.1015236674055,-84.6784442154826,RIVERSIDE
326,324774,AC,EH,159,39.2647800281541,-84.414862723637,N/A
327,2233161,AC,CE,74,39.1616353683908,-84.5393624794192,NORTHSIDE
328,347708,AC,MW,91,39.0837830744954,-84.3918149043744,MT. WASHINGTON
329,336324,AC,WH,63,39.1641945101449,-84.6006525125302,N/A
330,321576,AC,EH,112,39.2941789757595,-84.4808140109016,N/A
331,342722,AC,CE,80,39.122825022591,-84.4563972429477,EAST END
332,348209,AC,CG,89,39.0766138049515,-84.345928987648,N/A
333,337808,AC,WH,59,39.1507728631816,-84.6745955729804,N/A
334,346878,AC,MW,80,39.0941406806188,-84.3831617986378,MT. WASHINGTON
335,339462,AC,WH,103,39.1423705965772,-84.5593137770463,ENGLISH WOODS
336,343162,AC,WH,64,39.116791133428,-84.6352706968169,N/A
337,376625,AC,MN,95,39.3811356744523,-84.2954538308633,N/A
338,338722,AC,EH,146,39.1479134541686,-84.5086091876,AVONDALE
339,348417,AC,MW,104,39.0721334280369,-84.383624569479,N/A
340,2178952,AC,EH,157,39.2736126176119,-84.4357474224721,N/A
341,569010,AC,MN,94,39.3718324889473,-84.2767578695264,N/A
342,327900,AC,WH,76,39.2345251823687,-84.5820905873561,N/A
343,326746,AC,WH,103,39.2445239871598,-84.55790836077,N/A
344,340357,AC,WH,92,39.1361866912647,-84.6195748694807,WESTWOOD
345,531925,AC,WH,59,39.149589746506,-84.6225103712851,N/A
346,324505,AC,EH,158,39.2669715460765,-84.4331973967785,N/A
347,330829,AC,WH,88,39.2106449003757,-84.533560924295,COLLEGE HILL
348,514188,AC,CR,100,39.2648298871445,-84.6628865801358,N/A
349,377347,AC,MN,57,39.3534911604656,-84.3128777439585,N/A
350,348245,AC,MW,103,39.0752816136215,-84.3911961884772,N/A
351,2238484,AC,EH,110,39.1793718126826,-84.4376329360796,PLEASANT RIDGE
352,341397,AC,EH,61,39.1309698506082,-84.5043526441198,CORRYVILLE
353,2142542,AC,EH,78,39.2727303149116,-84.5164003272359,N/A
354,1350253,AC,EH,116,39.2469744924587,-84.4577765149361,N/A
355,342690,AC,WH,46,39.1203931237965,-84.6025345957471,WEST PRICE HILL
356,2161327,AC,EH,96,39.1469897614893,-84.4930370630652,AVONDALE
357,376730,AC,MN,64,39.3876480121681,-84.3237732151516,N/A
358,334874,AC,WH,81,39.1758779902291,-84.6544044444506,N/A
359,1372035,AC,EH,128,39.1065444511396,-84.5023996604161,MT. ADAMS
360,514831,AC,MW,79,39.0626253994151,-84.3744193571655,N/A
361,476427,AC,WH,48,39.2617767979715,-84.6038296956145,N/A
362,376978,AC,MS,97,39.3453514451711,-84.3177829733919,N/A
363,2026520,AC,EH,123,39.1227218454389,-84.4290849357771,MT. LOOKOUT
364,340471,AC,CE,59,39.1393355337209,-84.3912386436986,N/A
365,493311,AC,WH,73,39.2110889723303,-84.5025278316661,N/A
366,341148,AC,EH,80,39.1335793111382,-84.45693781209,HYDE PARK
367,326913,AC,BR,96,39.2467455427021,-84.3483981654688,N/A
368,536235,AC,WH,86,39.1527499294102,-84.5913911689079,WESTWOOD
369,347049,AC,MW,144,39.0924013779307,-84.3685608479275,N/A
370,517327,AC,WH,67,39.2108855965124,-84.558870440484,N/A
371,524829,AC,CR,85,39.2740443088076,-84.7738277130462,N/A
372,371363,AC,EH,149,39.1457229712475,-84.3567182367524,N/A
373,345199,AC,CE,58,39.1061814189429,-84.5191453066247,DOWNTOWN
374,336565,AC,WH,69,39.1617973706377,-84.6209590904371,N/A
375,337814,AC,EH,144,39.1543276630494,-84.4735781824297,NORTH AVONDALE - PADDOCK HILLS
376,343171,AC,EH,76,39.1192751363333,-84.4945219534225,WALNUT HILLS
377,335002,AC,EH,150,39.1771158130124,-84.5157294073219,SPRING GROVE VILLAGE
378,331967,AC,WH,69,39.2025846610018,-84.5415202984277,COLLEGE HILL
379,343320,AC,WH,66,39.1160624666146,-84.6249477737027,N/A
380,342191,AB,CE,51,39.1245644104044,-84.5579082358545,EAST PRICE HILL
381,344186,AC,WH,92,39.111744841595,-84.5704108169734,EAST PRICE HILL
382,346644,AC,MW,86,39.0968123383278,-84.3822125807886,MT. WASHINGTON
383,462614,AC,WH,79,39.1980553060352,-84.5893417725459,N/A
384,344431,AC,WH,128,39.1082558196177,-84.6774492315486,N/A
385,2132574,AC,WH,79,39.2219534885993,-84.5790605705364,N/A
386,1453690,AC,EH,76,39.1380386723996,-84.4758813200791,EVANSTON
387,339261,AC,WH,91,39.1422896052333,-84.6306067834193,N/A
388,328790,AB,WH,97,39.2263634937062,-84.5732557519958,N/A
389,403498,AC,BR,76,39.1935579315515,-84.3928909341802,N/A
390,335920,AC,EH,185,39.1691101030061,-84.5003207958235,N/A
391,343988,AC,CE,79,39.1136810659094,-84.5304840626067,WEST END
392,377110,AB,MN,73,39.3607276810652,-84.280190757691,N/A
393,326291,AC,WH,114,39.2486843896412,-84.547704417655,N/A
394,344103,AC,WH,83,39.111429622519,-84.6139958476851,N/A
395,2038720,AC,EH,62,39.1326460555665,-84.497441903851,AVONDALE
396,1341231,AC,EH,171,39.1669468438437,-84.5537785307712,MT. AIRY
397,2231034,AC,WH,181,39.19751686476,-84.6879297634237,N/A
398,346244,AC,WH,155,39.0973589434194,-84.5856437377295,N/A
399,1447579,AC,WH,71,39.2023707669986,-84.5301489064995,N/A
400,328530,AC,BR,53,39.2319203804719,-84.3880614725125,N/A
401,349196,AC,CA,82,39.052490236519,-84.4075059758101,N/A
402,342467,AC,EH,129,39.1231304006895,-84.530647731252,CUF
403,533510,AC,WH,50,39.155575015271,-84.6064991167701,N/A
404,1387951,AC,MW,99,39.0987929927666,-84.3744740471167,MT. WASHINGTON
405,340494,AC,EH,157,39.1398029826775,-84.3518108827824,N/A
406,334605,AC,EH,161,39.1813588922049,-84.5120171801125,WINTON HILLS
407,394656,AC,MS,70,39.3224641865843,-84.3065877936981,N/A
408,1317231,AC,EAR,76,39.215246684384,-84.4551927094524,N/A
409,326590,AC,WH,81,39.2452606527198,-84.5906310593155,N/A
410,328090,AC,BR,74,39.2365157516744,-84.357015390511,N/A
411,492207,AC,WH,61,39.1127060901464,-84.6087814526228,WEST PRICE HILL
412,484532,AC,EH,172,39.2156223343205,-84.4756583461931,N/A
413,328273,AC,BR,122,39.235420518756,-84.3098501484114,N/A
414,342768,AC,EH,77,39.1216464728941,-84.5126321880859,MT. AUBURN
415,341578,AC,CE,66,39.1260594326314,-84.7003994258442,SAYLER PARK
416,349324,AC,CG,230,39.0381270258117,-84.332317996584,N/A
417,483616,AC,WH,115,39.2474590963376,-84.5060645784145,N/A
418,530871,AC,EH,205,39.1084790919934,-84.4218274130791,LINWOOD
419,348399,AC,CG,96,39.072927732999,-84.3492611575098,N/A
420,338563,AC,WH,98,39.1480788823527,-84.5598231151774,MILLVALE
421,324799,AC,WH,72,39.2618907951816,-84.5722707984669,N/A
422,343888,AC,CE,79,39.1114339365284,-84.6929215307943,SAYLER PARK
423,346943,AC,WH,69,39.089206277511,-84.6230011793615,N/A
424,483204,AC,WH,63,39.1811025330745,-84.7068384555549,N/A
425,325906,AC,WH,78,39.2514287913996,-84.5799555028688,N/A
426,345757,AC,CE,80,39.0997723940561,-84.6689648765994,RIVERSIDE
427,324365,AC,EH,64,39.2669588018705,-84.5216626902682,N/A
428,333357,AC,EH,157,39.1929900419867,-84.4650502466323,ROSELAWN
429,329395,AB,BR,60,39.2243650109538,-84.3906546718083,N/A
430,337205,AC,WH,69,39.1561052442686,-84.6222759384084,N/A
431,347781,AC,MW,91,39.0832833313515,-84.3554424116597,N/A
432,340585,AC,EH,104,39.137705508556,-84.4486131797293,HYDE PARK
433,345287,AC,WH,82,39.1048447062898,-84.5635095479865,EAST PRICE HILL
434,397678,AC,MS,86,39.3406188789749,-84.3211459502484,N/A
435,370598,AC,EH,160,39.2994054193915,-84.4354726668943,N/A
436,343833,AB,EH,65,39.1151303821511,-84.5073290940605,MT. AUBURN
437,498953,AC,CG,62,39.0877187062849,-84.3124427682274,N/A
438,338000,AC,WH,79,39.1502389324528,-84.6410082212176,N/A
439,346185,AC,CE,77,39.0983188855261,-84.5563445139668,SEDAMSVILLE
440,340648,AC,EH,138,39.1388831736545,-84.3495632608351,N/A
441,328264,AC,BR,59,39.2345693862074,-84.3652224462097,N/A
442,327174,AC,EH,164,39.2428510986576,-84.4688998824547,N/A
443,337583,AC,WH,63,39.1527415606107,-84.6561215580274,N/A
444,322566,AC,BR,65,39.2888002210559,-84.3124803565884,N/A
445,462649,AC,WH,71,39.1978450406911,-84.5861231214094,N/A
446,357948,AC,WH,217,39.2581584481962,-84.6619108999389,N/A
447,337383,AC,CE,63,39.1559280005711,-84.5542200780709,SOUTH CUMMINSVILLE
448,467130,AC,WH,159,39.1642672704073,-84.7332679303657,N/A
449,331112,AC,WH,91,39.2078809226241,-84.5859851626184,N/A
450,326829,AC,EH,116,39.2455486973743,-84.4617672239558,N/A
451,349215,AC,CA,80,39.0516908703728,-84.4050459486449,N/A
452,339773,AC,WH,68,39.1385493310335,-84.6822833839847,N/A
453,338998,AC,WH,77,39.1436355589591,-84.641863778051,N/A
454,517471,AC,CE,71,39.1111536318434,-84.526404822269,WEST END
455,336074,AC,WH,93,39.1662402465767,-84.5963217058492,N/A
456,460110,AC,MN,82,39.3788231432632,-84.3017305450914,N/A
457,334709,AC,EH,133,39.1799014525237,-84.5262411888232,COLLEGE HILL
458,346867,AC,MW,60,39.0940040085773,-84.3970945267274,MT. WASHINGTON
459,547364,AC,BR,68,39.2128842629052,-84.4034464178468,N/A
460,332446,AC,BR,55,39.2012497677335,-84.4075824517627,N/A
461,323662,AC,WH,60,39.2718145997186,-84.6239818232369,N/A
462,321621,AC,WH,73,39.2929816415606,-84.5191968453424,N/A
463,524835,AC,CR,82,39.2771316994557,-84.7642006040328,N/A
464,336423,AC,EH,195,39.1641987805028,-84.5560246503895,MT. AIRY
465,345918,AC,WH,63,39.0995308488375,-84.6175866007646,N/A
466,342651,AC,EH,83,39.1222202874213,-84.5131110161173,MT. AUBURN
467,347365,AC,MW,91,39.0884190808825,-84.3835376900512,MT. WASHINGTON
468,556725,AC,BR,88,39.2500856595497,-84.3641640070947,N/A
469,497119,AC,WH,77,39.1772717829755,-84.5954289189598,N/A
470,327395,AC,BR,69,39.2425387617197,-84.3681756892947,N/A
471,335935,AC,EH,167,39.1682704095822,-84.5452991606027,NORTHSIDE
472,2154777,AC,WH,89,39.2319726011681,-84.573183897542,N/A
473,323536,AC,BR,85,39.2784528103773,-84.3151493294091,N/A
474,376779,AC,MS,99,39.345453397174,-84.3191772561412,N/A
475,343937,AC,WH,71,39.1132409344959,-84.5763349550891,EAST PRICE HILL
476,545500,AC,CE,56,39.1085487994627,-84.5077027666893,PENDLETON
477,2080557,AC,EH,148,39.2872737982393,-84.4426645405312,N/A
478,327574,AC,WH,83,39.2381114579644,-84.5371313860906,N/A
479,346475,AC,EHR,60,39.0940904119336,-84.644747504502,N/A
480,343694,AC,MW,133,39.1188733857952,-84.3327704505975,N/A
481,323988,AC,WH,79,39.2695923087486,-84.5684664438292,N/A
482,328836,AC,BR,72,39.2296438073322,-84.3588917658257,N/A
483,2197677,AC,CE,46,39.1118926576837,-84.5088810156576,PENDLETON
484,327966,AC,WH,71,39.2330737381755,-84.6310457605422,N/A
485,320603,AC,CR,112,39.3109764199829,-84.6403918825486,N/A
486,2127817,AC,WH,96,39.1211798203773,-84.5746166735829,WEST PRICE HILL
487,1372825,AC,CG,88,39.0883335477275,-84.3434091372496,N/A
488,348214,AC,MW,98,39.0758367419228,-84.3827365534632,N/A
489,336459,AC,EH,150,39.1650030549934,-84.4980608185923,N/A
490,467886,AC,BR,86,39.2487658468694,-84.3443686314489,N/A
491,325602,AC,BR,75,39.2578461406087,-84.3517777853949,N/A
492,340895,AC,EH,95,39.1361795450514,-84.4183249398722,MT. LOOKOUT
493,536729,AC,BR,52,39.1761708050506,-84.3920925304053,N/A
494,556409,AC,WH,63,39.1603004362988,-84.6454313600157,N/A
495,388655,AC,EH,126,39.1177404397216,-84.5152597874572,OVER-THE-RHINE
496,339071,AC,WH,92,39.1430916229155,-84.6449614284029,N/A
497,330742,AB,EH,61,39.2131114697513,-84.4240787310827,N/A
498,339228,AC,EH,134,39.1459026141868,-84.434082225984,OAKLEY
499,509597,AC,MN,57,39.3602444719778,-84.3122447257611,N/A
500,530617,AC,MW,70,39.0598412345023,-84.3690791050955,N/A
501,543971,AC,EH,70,39.2104186176574,-84.4321883921944,N/A
502,333050,AB,EH,128,39.1959228507387,-84.4341428617191,N/A
503,327897,AC,WH,70,39.2333126984119,-84.649822149488,N/A
504,336438,AC,WH,117,39.1620635412352,-84.6674247147855,N/A
505,398688,AC,CR,93,39.2738210543514,-84.7397754848707,N/A
506,336216,AB,EH,172,39.1673959151294,-84.4680986190694,BOND HILL
507,392559,AC,BJ,164,39.2314404997937,-84.7678513591023,N/A
508,331547,AC,EH,169,39.207197436285,-84.448932432885,N/A
509,331472,AC,WH,90,39.2063628743091,-84.5279055373346,COLLEGE HILL
510,344080,AC,WH,74,39.1119691223261,-84.591424742129,WEST PRICE HILL
511,1354999,AC,EH,104,39.142686950485,-84.4572263147898,EVANSTON
512,496423,AC,BR,70,39.242657538525,-84.3709042931686,N/A
513,324864,AC,WH,111,39.2617021989282,-84.5482906670422,N/A
1026,342092,AC,WH,55,39.1242511984855,-84.6138629758608,N/A
1027,376686,AC,MN,65,39.3888728926099,-84.3224920088902,N/A
1028,561839,AC,WH,91,39.1568110047709,-84.5757378393732,WESTWOOD
1029,328225,AC,WH,97,39.2324939090569,-84.5154304304247,N/A
1030,343508,AC,EH,115,39.1171764562544,-84.4974536300622,WALNUT HILLS
1031,386419,AC,EH,52,39.1850378491285,-84.4197970866723,PLEASANT RIDGE
1032,337439,AC,EH,175,39.1579372307519,-84.4177260408991,OAKLEY
1033,487479,AC,EH,72,39.1312199318094,-84.5219394299578,CUF
1034,343036,AC,EH,75,39.1202608468067,-84.4859787530846,EAST WALNUT HILLS
1035,366115,AC,WH,109,39.1999985846549,-84.6442374933134,N/A
1036,347383,AC,WH,79,39.0844650274991,-84.5981726971479,N/A
1037,348325,AC,MW,80,39.0740064212826,-84.3740532852477,N/A
1038,339925,AC,EH,137,39.1424299755769,-84.4138313047771,HYDE PARK
1039,414622,AC,CG,81,39.0584520964042,-84.3253559953121,N/A
1040,2202950,AC,WH,75,39.2326875915519,-84.5500128718091,N/A
1041,345628,AC,WH,82,39.1019815412875,-84.601021855423,N/A
1042,347220,AC,CG,85,39.0908813617955,-84.3378831756993,N/A
1043,377003,AC,MS,89,39.3555265131559,-84.3324493206445,N/A
1044,334900,AC,EH,89,39.1794446180784,-84.4348153850478,PLEASANT RIDGE
1045,480770,AC,CR,89,39.2720687545328,-84.764349350226,N/A
1046,376855,AC,MS,89,39.3464349553848,-84.3360575832089,N/A
1047,324559,AC,CR,54,39.2615162441381,-84.7110328347676,N/A
1048,488945,AC,EH,72,39.2683034586464,-84.5283038970531,N/A
1049,341045,AC,WH,52,39.1317895849409,-84.6039579296685,WESTWOOD
1050,411604,AC,WH,62,39.157062612984,-84.6532145206686,N/A
1051,463727,AC,WH,50,39.1816677398981,-84.6112988160794,N/A
1052,348195,AC,MW,96,39.0765557468745,-84.3673226039568,N/A
1053,322594,AC,WH,58,39.284923262556,-84.5326561439981,N/A
1054,404961,AC,CE,66,39.1376369907516,-84.5485618798143,NORTH FAIRMOUNT
1055,331817,AC,WH,59,39.2026284363657,-84.5975516718891,N/A
1056,323031,AC,BR,56,39.2844814985019,-84.3387027972562,N/A
1057,328257,AC,WH,103,39.2319826376213,-84.5235079816571,N/A
1058,567402,AC,EH,84,39.1538956716088,-84.5199371005794,CLIFTON
1059,513879,AC,EH,163,39.1905560891227,-84.4568261501298,ROSELAWN
1060,327538,AC,WH,62,39.2372177584893,-84.6041820033557,N/A
1061,347312,AC,CG,83,39.089933554076,-84.3372130968902,N/A
1062,1389689,AC,EH,124,39.1454333033153,-84.5191660037152,CLIFTON
1063,2161385,AC,EH,98,39.1468010236699,-84.4874859241617,AVONDALE
1064,492442,AC,WH,99,39.1674090962216,-84.7191501727292,N/A
1065,324539,AC,BR,58,39.2677427041038,-84.3658608731033,N/A
1066,324262,AC,BR,94,39.2712356671036,-84.314845184933,N/A
1067,347116,AC,WH,65,39.0872976095882,-84.6199664730247,N/A
1068,334836,AC,EH,78,39.180192282633,-84.431336931593,PLEASANT RIDGE
1069,322774,AC,WH,86,39.2818113491088,-84.6253650850768,N/A
1070,326088,AC,WH,86,39.2501875581615,-84.5679268755055,N/A
1071,340263,AC,WH,57,39.1371663674951,-84.6029353222625,WESTWOOD
1072,324946,AC,WH,77,39.2592240217448,-84.6411199618634,N/A
1073,466444,AC,WH,88,39.1242460994904,-84.6530246397133,N/A
1074,326230,AC,WH,118,39.2498833882458,-84.5142360505769,N/A
1075,476941,AC,WH,91,39.2313173673446,-84.5012291473174,N/A
1076,336378,AC,EH,177,39.1659822640139,-84.4726107261011,NORTH AVONDALE - PADDOCK HILLS
1077,337300,AC,CE,77,39.1566391101506,-84.5512835233214,SOUTH CUMMINSVILLE
1078,340993,AC,EH,134,39.1351364883099,-84.4379232185772,HYDE PARK
1079,499762,AC,EH,155,39.1532288774806,-84.3803652031493,MADISONVILLE
1080,331306,AC,WH,75,39.2065771080889,-84.5893041791172,N/A
1081,516880,AC,WH,90,39.1097005796099,-84.580189492834,WEST PRICE HILL
1082,1379837,AC,WH,94,39.1165457185802,-84.5697775115662,EAST PRICE HILL
1083,326944,AC,EH,114,39.2455215993561,-84.4153744525408,N/A
1084,2220942,AC,EH,145,39.143648506622,-84.4139420658222,OAKLEY
1085,493267,AC,WH,130,39.1718056790545,-84.7255233407198,N/A
1086,1387881,AC,MW,84,39.0977431406763,-84.3764756762973,MT. WASHINGTON
1087,324874,AC,WH,71,39.2604096032612,-84.617507376559,N/A
1088,324856,AC,WH,48,39.2606705658565,-84.6107154205624,N/A
1089,333778,AC,BR,68,39.1910395405446,-84.4042869995291,N/A
1090,348268,AC,MW,101,39.0749302176437,-84.3870006899564,N/A
1091,1323592,AC,EH,97,39.1505246114633,-84.4866929641242,AVONDALE
1092,330628,AB,BR,60,39.2145613509543,-84.3832358702944,N/A
1093,336594,AC,WH,45,39.1618916053137,-84.6031480556325,N/A
1094,532037,AC,WH,64,39.2331398876811,-84.6217414124058,N/A
1095,334847,AC,EH,156,39.1793840472241,-84.4755151430728,BOND HILL
1096,332900,AC,EH,174,39.1963961727046,-84.4778063182711,CARTHAGE
1097,339004,AC,WH,67,39.1440821928971,-84.6159553625975,WESTWOOD
1098,323458,AC,BR,66,39.279069435971,-84.3339003813953,N/A
1099,327223,AC,WH,115,39.2415149286057,-84.5243345559353,N/A
1100,322898,AC,BR,68,39.2859787567044,-84.3161815314362,N/A
1101,327566,AC,WH,144,39.2363354213155,-84.6396762403609,N/A
1102,325243,AC,WH,63,39.256619844461,-84.6200233783958,N/A
1103,2056859,AC,EH,154,39.1667130313759,-84.4937672502109,N/A
1104,466095,AC,BJ,63,39.235284009928,-84.7502920217065,N/A
1105,323935,AC,BR,75,39.2732035014046,-84.3836427688123,N/A
1106,349121,AC,CG,105,39.0573799333412,-84.3454527911291,N/A
1107,461499,AC,MN,101,39.3917148608044,-84.2799347704929,N/A
1108,2098199,AC,EH,104,39.1997214543311,-84.4339657212447,N/A
1109,326035,AC,EH,161,39.2530806459276,-84.4231303339288,N/A
1110,339216,AC,EH,149,39.1461896429605,-84.4198844905225,OAKLEY
